GEO,POB,SEX,LMS,ROY,COC,AGE,TIME,PROVIDER,VALUE,FLAGS,FOOTNOTES
UKK41,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,18190,,,
UKK42,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,7080,,,
UKK43,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,42530,,,
UKL,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,167735,,,
UKL1,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,78820,,,
UKL11,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,2405,,,
UKL12,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5910,,,
UKL13,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,8830,,,
UKL14,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,17725,,,
UKL15,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,10005,,,
UKL16,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,8145,,,
UKL17,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,8580,,,
UKL18,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,17225,,,
UKL2,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,88915,,,
UKL21,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,16355,,,
UKL22,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,52085,,,
UKL23,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,14885,,,
UKL24,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5585,,,
UKM,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,369040,,,
UKM2,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,163620,,,
UKM21,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,18455,,,
UKM22,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,22815,,,
UKM23,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,8650,,,
UKM24,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5955,,,
UKM25,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,75640,,,
UKM26,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5655,,,
UKM27,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,16615,,,
UKM28,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,9830,,,
UKM3,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,130910,,,
UKM31,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,8605,,,
UKM32,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5245,,,
UKM33,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5935,,,
UKM34,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,72555,,,
UKM35,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,13970,,,
UKM36,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,10130,,,
UKM37,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,3825,,,
UKM38,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,10645,,,
UKM5,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,50460,,,
UKM50,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,50460,,,
UKM6,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,24045,,,
UKM61,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,3940,,,
UKM62,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,12330,,,
UKM63,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5090,,,
UKM64,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,805,,,
UKM65,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,710,,,
UKM66,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,1170,,,
UKN,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,119125,,,
UKN0,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,119125,,,
UKN01,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,23825,,,
UKN02,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,19770,,,
UKN03,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,23665,,,
UKN04,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,16565,,,
UKN05,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,35305,,,
UKZ,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKZZ,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKZZZ,FOR,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UK,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,7895,,,
UKC,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,110,,,
UKC1,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,35,,,
UKC11,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKC12,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,15,,,
UKC13,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5,,,
UKC14,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,15,,,
UKC2,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,75,,,
UKC21,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,10,,,
UKC22,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,60,,,
UKC23,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5,,,
UKD,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,420,,,
UKD1,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,15,,,
UKD11,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5,,,
UKD12,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,10,,,
UKD3,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,225,,,
UKD31,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,140,,,
UKD32,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,85,,,
UKD4,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,75,,,
UKD41,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,10,,,
UKD42,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5,,,
UKD43,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,55,,,
UKD6,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,40,,,
UKD61,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,10,,,
UKD62,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,20,,,
UKD63,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,10,,,
UKD7,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,70,,,
UKD71,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,10,,,
UKD72,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,30,,,
UKD73,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,15,,,
UKD74,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,15,,,
UKE,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,395,,,
UKE1,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,40,,,
UKE11,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,20,,,
UKE12,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,10,,,
UKE13,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,10,,,
UKE2,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,35,,,
UKE21,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,15,,,
UKE22,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,20,,,
UKE3,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,90,,,
UKE31,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,60,,,
UKE32,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,25,,,
UKE4,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,235,,,
UKE41,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,65,,,
UKE42,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,85,,,
UKE44,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,65,,,
UKE45,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,20,,,
UKF,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,470,,,
UKF1,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,175,,,
UKF11,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,45,,,
UKF12,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,15,,,
UKF13,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,15,,,
UKF14,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,40,,,
UKF15,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,30,,,
UKF16,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,25,,,
UKF2,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,245,,,
UKF21,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,95,,,
UKF22,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,50,,,
UKF24,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,40,,,
UKF25,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,60,,,
UKF3,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,50,,,
UKF30,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,50,,,
UKG,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,560,,,
UKG1,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,105,,,
UKG11,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,10,,,
UKG12,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,50,,,
UKG13,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,45,,,
UKG2,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,110,,,
UKG21,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,25,,,
UKG22,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,15,,,
UKG23,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,15,,,
UKG24,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,60,,,
UKG3,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,340,,,
UKG31,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,130,,,
UKG32,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,10,,,
UKG33,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,75,,,
UKG36,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,30,,,
UKG37,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,30,,,
UKG38,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,10,,,
UKG39,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,50,,,
UKH,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,720,,,
UKH1,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,260,,,
UKH11,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,45,,,
UKH12,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,115,,,
UKH13,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,45,,,
UKH14,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,50,,,
UKH2,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,290,,,
UKH21,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,25,,,
UKH23,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,200,,,
UKH24,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,35,,,
UKH25,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,30,,,
UKH3,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,175,,,
UKH31,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,35,,,
UKH32,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,15,,,
UKH33,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,125,,,
UKI,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,3335,,,
UKI1,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,1650,,,
UKI11,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,890,,,
UKI12,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,765,,,
UKI2,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,1685,,,
UKI21,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,470,,,
UKI22,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,285,,,
UKI23,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,930,,,
UKJ,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,1130,,,
UKJ1,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,455,,,
UKJ11,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,165,,,
UKJ12,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,35,,,
UKJ13,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,80,,,
UKJ14,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,175,,,
UKJ2,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,350,,,
UKJ21,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,55,,,
UKJ22,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,50,,,
UKJ23,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,170,,,
UKJ24,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,75,,,
UKJ3,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,145,,,
UKJ31,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,30,,,
UKJ32,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,15,,,
UKJ33,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,90,,,
UKJ34,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5,,,
UKJ4,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,180,,,
UKJ41,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,20,,,
UKJ42,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,155,,,
UKK,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,310,,,
UKK1,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,160,,,
UKK11,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,55,,,
UKK12,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,35,,,
UKK13,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,30,,,
UKK14,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,15,,,
UKK15,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,25,,,
UKK2,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,90,,,
UKK21,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,40,,,
UKK22,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,20,,,
UKK23,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,25,,,
UKK3,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,20,,,
UKK30,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,20,,,
UKK4,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,45,,,
UKK41,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,15,,,
UKK42,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKK43,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,30,,,
UKL,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,135,,,
UKL1,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,70,,,
UKL11,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5,,,
UKL12,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5,,,
UKL13,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5,,,
UKL14,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,25,,,
UKL15,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5,,,
UKL16,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,10,,,
UKL17,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5,,,
UKL18,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,10,,,
UKL2,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,65,,,
UKL21,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,15,,,
UKL22,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,35,,,
UKL23,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,10,,,
UKL24,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5,,,
UKM,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,245,,,
UKM2,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,110,,,
UKM21,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,10,,,
UKM22,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,20,,,
UKM23,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5,,,
UKM24,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5,,,
UKM25,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,55,,,
UKM26,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKM27,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,10,,,
UKM28,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5,,,
UKM3,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,100,,,
UKM31,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,15,,,
UKM32,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5,,,
UKM33,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5,,,
UKM34,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,50,,,
UKM35,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,10,,,
UKM36,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5,,,
UKM37,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,10,,,
UKM38,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5,,,
UKM5,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,20,,,
UKM50,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,20,,,
UKM6,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,10,,,
UKM61,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKM62,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5,,,
UKM63,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5,,,
UKM64,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKM65,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKM66,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKN,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,60,,,
UKN0,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,60,,,
UKN01,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,20,,,
UKN02,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,20,,,
UKN03,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,15,,,
UKN04,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5,,,
UKN05,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,5,,,
UKZ,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKZZ,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKZZZ,OTH,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UK,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKC,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKC1,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKC11,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKC12,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKC13,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKC14,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKC2,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKC21,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKC22,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKC23,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKD,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKD1,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKD11,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKD12,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKD3,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKD31,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKD32,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKD4,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKD41,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKD42,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKD43,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKD6,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKD61,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKD62,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKD63,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKD7,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKD71,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
UKD72,UNK,T,TOTAL,TOTAL,TOTAL,TOTAL,2011,United Kingdom,0,,,
